#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
315,Jeric Magnant,WR,New Mexico,23.5,6001,180,81,-3,0.1,Magnant,6001,180,,,,4.78,2.79,1.74,4.22,7.02,9,30.5,9.33
316,Rudy Rudolph,WR,Christopher Newport,22.2,6000,170,80.1,-3.1,0.1,Rudolph,6000,170,,8.38,,4.5,2.65,1.65,4.46,7.06,,30,8.67
317,DeMarco Robinson,WR,Kentucky,,5095,165,80.1,-3.1,0.1,Robinson,5095,165,31.25,8.5,76.75,4.52,2.7,1.61,4.42,7.24,,27.5,9.33
318,Earon Holmes,WR,Texas-San Antonio,23.8,6036,192,79.9,-3.1,0.1,Holmes,6036,192,,,,4.76,2.73,1.67,4.66,7.4,5,32.5,10
319,Tommy Shuler,WR,Marshall,,5071,189,79.8,-3.1,0.1,Shuler,5071,189,29.13,8.25,,4.72,2.7,1.66,4.37,7.3,12,29.5,9
320,Craig Wilkins,WR,Marshall,,5106,185,79.7,-3.1,0.1,Wilkins,5106,185,,,,4.89,2.76,1.69,4.53,7.4,9,32.5,10.17
321,Greg Watson,WR,Fresno State,22.4,5097,212,79.3,-3.2,0.1,Watson,5097,212,,,,4.87,2.81,1.7,4.69,7.45,18,30.5,9.42
322,Malcolm Trail,WR,UTEP,23.6,6010,200,79,-3.2,0.1,Trail,6010,200,,,,4.75,2.78,1.7,4.56,7.31,11,29.5,9.42
323,Chris Allen,WR,Friends,,6005,202,78.7,-3.2,0.1,Allen,6005,202,31.88,9.13,75,4.69,2.72,1.66,4.53,7.62,16,28.5,9.17
324,Jarred Haggins,WR,Florida State,23.7,5116,192,78.5,-3.2,0.1,Haggins,5116,192,30.5,9.5,,4.74,2.74,1.65,4.58,7.25,11,28.5,9.42
325,Daniel Rodriguez,WR,Clemson,,5070,174,77.6,-3.3,0,Rodriguez,5070,174,28.375,,69.25,4.91,2.81,1.64,4.34,7.07,10,31.5,9.08
326,Willie McNeal,WR,Western Kentucky,,5103,162,77.3,-3.3,0,McNeal,5103,162,,,,4.71,2.72,1.69,4.5,7.3,6,33.5,9.67
327,Josiah Monroe,WR,Texas-San Antonio,,5060,176,77.2,-3.3,0,Monroe,5060,176,,,,4.83,2.83,1.59,4.38,7.18,8,28.5,9.33
328,Brian Wetzel,WR,Fordham,23.1,5106,187,77,-3.4,0,Wetzel,5106,187,,10,,4.84,2.76,1.67,4.45,7.09,8,28,9.5
329,T.J. Glover,WR,South Alabama,24,5072,177,76.4,-3.4,0,Glover,5072,177,,,,4.66,2.73,1.63,4.45,7.16,6,29,9
330,Marcus Cunningham,WR,Florida Atlantic,,5112,205,75.8,-3.5,0,Cunningham,5112,205,,,,5.02,2.89,1.69,4.36,7.93,11,31,9.58
331,Justin Bernard,WR,Saint Anselm,,5116,204,75.5,-3.5,0,Bernard,5116,204,30.25,8.88,,4.81,2.8,1.75,4.66,7.82,12,32,9.67
332,Tyler Boyd,WR,Stephen F. Austin,22.4,5082,186,75.3,-3.5,0,Boyd,5082,186,,,,4.8,2.81,1.67,4.42,7.27,9,30,8.92
333,Xavier Milton,WR,Florida Tech,,5115,183,74.9,-3.6,0,Milton,5115,183,,9.13,,4.68,2.74,1.7,4.62,7.28,11,29.5,9.17
334,Joe Powell,WR,Eastern Illinois,,5113,181,74.5,-3.6,0,Powell,5113,181,,,,4.89,2.77,1.67,4.51,7.4,12,32,9.17
335,Poppy Livers,WR,Villanova,23.6,5070,168,71.8,-3.8,0,Livers,5070,168,28.13,8.75,,4.8,2.78,1.69,4.35,7.25,9,29,9
336,Lynquez Blair,WR,Georgia State,22.7,5093,179,71,-3.9,0,Blair,5093,179,,,,4.78,2.79,1.64,4.5,7.18,9,27.5,8.75
337,Kevin Weatherspoon,WR,Pittsburgh,,5097,175,70.7,-3.9,0,Weatherspoon,5097,175,,,,4.93,2.8,1.68,4.39,7.12,8,28.5,9.08
338,Geoffrey Norwood,WR,Utah,,5080,179,70.4,-3.9,0,Norwood,5080,179,,,,4.74,2.78,1.66,4.47,7.13,,24.5,8.75
339,Devin Clarke,WR,Middle Tennessee State,23.9,5102,167,69.2,-4,0,Clarke,5102,167,,,,4.67,2.79,1.72,4.46,7.16,6,29.5,8.58
340,Antonio Pitts,WR,Miles,,5094,178,68.4,-4.1,0,Pitts,5094,178,30,8.75,,4.75,2.7,1.6,4.34,7.02,7,25,8.08
341,Keiwone Malone,WR,Memphis,23.9,5101,155,66.1,-4.3,0,Malone,5101,155,30.13,8.88,,4.71,2.73,1.7,4.69,7.05,,28,8.75
342,Sterling Griffin,WR,Louisiana Tech,,6005,193,64.5,-4.5,,Griffin,6005,193,,,,4.86,2.83,1.73,4.68,7.55,6,28,9.08
,Andrew Turzilli,WR,Rutgers,23.9,6041,190,,,,Turzilli,6041,190,,9.63,,4.52,2.7,1.53,4.34,6.96,12,,
,Ed Williams,WR,Fort Hays State,24.6,6014,198,,,,Williams,6014,198,,,,,,,,,,,
,Daray Crawford,WR,Virginia-Lynchburg,,6010,234,,,,Crawford,6010,234,,,,,,,,,,,
,Chris Smith,WR,Yale,,5114,200,,,,Smith,5114,200,,,,4.46,2.57,1.56,,,,,
