#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
161,Justin Waltzer,DT,Saint Anselm,22.6,6023,301,79.9,-2.2,1.3,Waltzer,6023,301,30.38,9.88,,5.58,3.16,2.03,5.34,8.73,37,27,8
162,Bryan Keys,DT,Minnesota State,22.7,6005,300,79.7,-2.2,1.2,Keys,6005,300,,,,5.53,3.02,1.85,,,,25,7.42
163,Tedarian Johnson,DT,Kansas,,6010,279,78.6,-2.3,1,Johnson,6010,279,,,,5.41,3.09,1.89,4.82,7.8,17,28,8.17
164,P.J. Jones,DT,Mississippi State,22.9,6024,298,78.1,-2.4,0.9,Jones,6024,298,,,,5.38,3.13,1.95,5.02,7.92,23,23,8.25
165,Desmond Hollin,DT,Florida State,23.1,6034,281,77.9,-2.4,0.9,Hollin,6034,281,31.75,9.75,,5.29,3.06,1.98,4.81,7.59,19,26.5,8.17
166,Devon McKinney,DT,Louisiana Tech,23.5,6001,281,76.9,-2.4,0.7,McKinney,6001,281,,,,5.12,2.9,1.85,4.77,8.21,23,23,8.08
167,Kevin Dorn,DT,McNeese State,23,5093,247,75.7,-2.5,0.6,Dorn,5093,247,,,,5.03,2.9,1.8,4.98,8.03,21,27.5,8.33
168,David Butler,DT,Missouri,,6040,268,75,-2.6,0.5,Butler,6040,268,,,,5.16,3.03,1.85,5.14,8.06,17,24.5,8.58
169,Caleb Lawrence,DT,Jacksonville State,22.8,5113,312,75,-2.6,0.5,Lawrence,5113,312,,9.5,,5.47,3.18,1.94,4.89,7.8,22,22,7.5
170,Donovan Gordon,DT,Northern Illinois,24.5,5117,295,74.8,-2.6,0.5,Gordon,5117,295,,,,5.52,3.27,1.89,5.14,8.38,22,24,7.92
171,Maurice Chavis,DT,UTEP,,5117,265,74.7,-2.6,0.5,Chavis,5117,265,,,,5.26,2.98,1.75,5.02,8.23,27,22,8.08
172,Anthony Gonzales,DT,Tarleton State,25.5,6024,293,73.4,-2.7,0.4,Gonzales,6024,293,,,,5.4,3.2,1.94,5.07,8.1,23,24,7.67
173,Juan Gonzalez,DT,Tarleton State,,6025,293,73.3,-2.7,0.3,Gonzalez,6025,293,,,,5.42,3.2,1.94,5.07,8.1,23,24,7.67
174,Shaquille Smith,DT,North Alabama,,6000,274,72.9,-2.7,0.3,Smith,6000,274,,,,5.3,,,4.91,7.79,18,,8
175,Damon Williams,NT,Abilene Christian,,6035,335,70.7,-2.9,0.2,Williams,6035,335,,9,,5.71,3.25,1.99,5.03,7.88,16,22,7.17
176,Nigel Crawford-Kinney,DT,St. Augustine's,,6044,307,69.6,-3,0.1,Crawford-Kinney,6044,307,34.25,10.38,,5.22,3.06,1.88,5.15,8.18,21,20.5,7.08
177,B.J. Dubose,DT,Louisville,23.7,6040,284,,,,Dubose,6040,284,33,9.75,80.625,5.06,2.93,1.77,,,26,,
