#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
166,Leroy Clark,,SS,Purdue,,5095,192,93,-2.4,0.8,Clark,5095,192,,,,4.66,2.66,1.63,4.34,7.15,13,31.5,9.42
167,A.J. Leggett,,FS,West Georgia,,5107,193,92.9,-2.4,0.8,Leggett,5107,193,,,,4.69,2.75,1.64,4.4,7.33,15,34.5,9.33
168,Cory Morrow,,SS,Akron,,5115,194,92.9,-2.4,0.8,Morrow,5115,194,,,,4.77,2.68,1.65,4.54,7.2,15,33.5,9.83
169,Nick Holshoe,,SS,Concordia-Michigan,,5117,198,92.5,-2.5,0.7,Holshoe,5117,198,,,,4.81,2.85,1.66,4.4,7.02,15,31,9.67
170,Randall Goforth,,SS,UCLA,23.6,5096,186,92.5,-2.5,0.7,Goforth,5096,186,30.25,9.75,72,4.55,2.62,1.58,4.35,7.13,9,27,9.83
171,Torey Davis,,FS,Alabama State,,5093,189,92.3,-2.5,0.6,Davis,5093,189,,,,4.58,2.64,1.6,4.55,7.12,,33.5,9.08
172,Fred Payne,,SS,Western Carolina,,5091,197,91.9,-2.5,0.6,Payne,5091,197,,,,4.82,2.69,1.55,4.48,7.37,13,33,9.08
173,Billy Eakins,,FS,Ohio Dominican,,5097,195,91.6,-2.6,0.5,Eakins,5097,195,,,,4.68,2.71,1.59,4.58,7.18,17,31.5,9.33
174,Mark Norvelis,,SS,Florida,,5110,191,91.6,-2.6,0.5,Norvelis,5110,191,,,,4.74,2.7,1.6,4.34,6.97,13,29,9.33
175,Tyler Bloyer,,SS,Northern Colorado,,5116,194,91.5,-2.6,0.5,Bloyer,5116,194,,,,4.8,2.82,1.59,4.39,7.17,11,31.5,9.25
176,Quinten McCoy,,FS,North Dakota State,,6002,190,91.5,-2.6,0.5,McCoy,6002,190,,,,4.75,2.62,1.63,4.38,7.33,13,32,9.67
177,Darrion Millines,,SS,SMU,,5111,195,91.2,-2.6,0.5,Millines,5111,195,30.5,8.625,72.875,4.75,2.67,1.58,4.39,7.33,14,29.5,9.5
178,Simba Gwashavanhu,,SS,Delaware,,6007,202,90.8,-2.6,0.4,Gwashavanhu,6007,202,,,,4.79,2.73,1.56,4.41,7.19,12,25.5,9.75
179,Jordan Diggs,,SS,South Carolina,,6001,211,90.7,-2.6,0.4,Diggs,6001,211,,,,4.94,2.85,1.72,4.37,7.36,13,33.5,9.92
180,Justin Jemison,,FS,Jackson State,,6015,185,90.7,-2.6,0.4,Jemison,6015,185,,,,4.7,2.77,1.68,4.31,7.31,,33,9.67
181,Shannon Smith,,FS,South Florida,,6015,192,90.6,-2.7,0.4,Smith,6015,192,,,,4.57,2.65,1.57,4.7,7.37,15,31.5,9.5
182,T.J. Mutcherson,,SS,Central Florida,,5104,197,90.4,-2.7,0.4,Mutcherson,5104,197,,,,4.59,2.62,1.68,4.37,7.41,20,34.5,9
183,Corey Hall,,FS,Ball State,,5083,182,90.3,-2.7,0.4,Hall,5083,182,,,,4.64,2.68,1.63,4.58,6.98,15,31.5,9.58
184,Orion Prescott,,FS,UTEP,,5073,184,90.1,-2.7,0.3,Prescott,5073,184,,,,4.81,2.73,1.64,4.51,7.12,14,32,9.83
185,Kenny Iloka,,FS,TCU,,6014,210,90.1,-2.7,0.3,Iloka,6014,210,,,,4.79,2.71,1.64,4.5,7.45,18,32,9.42
186,Deontay Evans,,SS,Middle Tennessee State,,5100,208,89.7,-2.7,0.3,Evans,5100,208,,,,4.77,2.84,1.66,4.33,7,12,31,8.92
187,Nate L. Smith,,FS,Temple,,5112,182,88.7,-2.9,0.2,L. Smith,5112,182,,,,4.68,2.77,1.59,4.46,7.11,7,30,9.5
188,Zach Edwards,,FS,Cincinnati,,5112,203,88.6,-2.9,0.2,Edwards,5112,203,,,,4.76,2.72,1.63,4.52,7.13,11,32.5,9
189,Chris Morley,,SS,Memphis,,5105,192,88,-2.9,0.2,Morley,5105,192,,,,4.83,2.75,1.63,4.38,7.25,14,32,9.17
190,Kenny Keys,,FS,UNLV,,6040,200,88.2,-2.9,0.2,Keys,6040,200,,,,4.74,2.76,1.71,4.43,7.28,,30,10
191,Greg Allen,,SS,Kansas,,5111,212,87.5,-2.9,0.2,Allen,5111,212,,,,4.68,2.64,1.62,4.49,7.13,7,29,9.08
192,Tahaan Goodman,,SS,UCLA,,6010,190,87,-3,0.1,Goodman,6010,190,,,,4.71,2.7,1.6,4.6,7.88,13,32.5,9.83
193,Chris Moody,,SS,South Carolina,,6003,219,86.6,-3,0.1,Moody,6003,219,,,,4.76,2.75,1.74,4.4,,,30,9.5
194,Terrell Richardson,,SS,East Carolina,,6003,212,86.4,-3,0.1,Richardson,6003,212,,,,4.66,2.67,1.64,5.2,7.25,22,29,9.5
195,Dashone Smith,,FS,UTEP,,5107,182,86.3,-3.1,0.1,Smith,5107,182,,,,4.65,2.7,1.6,4.4,7.28,10,30,9.25
196,Trai Cadore,,SS,Florida Tech,,5081,192,85.6,-3.1,0.1,Cadore,5081,192,,,,4.8,2.75,1.64,4.66,7.22,11,33.5,9.33
197,Felix Woods,,SS,West Alabama,,5096,193,85.5,-3.1,0.1,Woods,5096,193,,,,4.83,2.83,1.7,4.45,7.48,18,31,10
198,Anthony Gair,,SS,Iowa,,6005,212,85.2,-3.2,0.1,Gair,6005,212,,,,4.73,2.75,1.69,4.6,7.39,9,34,9.17
199,Marcus Parker,,SS,Rutgers,,5096,202,85,-3.2,0.1,Parker,5096,202,,,,4.85,2.81,1.68,4.46,7.37,17,31,9.42
200,Avery Sebastian,,SS,Notre Dame,,5094,192,84.8,-3.2,0.1,Sebastian,5094,192,,,,4.92,2.75,1.69,4.29,7.15,18,30.5,9.25
201,Nico Marley,,SS,Tulane,,5076,195,84.1,-3.3,0.1,Marley,5076,195,,,,4.83,2.75,1.64,4.45,7.14,15,29,9.17
202,Ronald Conyers,,SS,North Carolina Central,,5102,188,83.9,-3.3,0.1,Conyers,5102,188,,,,4.85,2.77,1.65,4.3,7.05,7,28.5,9.33
203,Khiry Lucas,,FS,Temple,,6001,201,83.8,-3.3,0,Lucas,6001,201,,,,4.68,2.7,1.6,4.78,7.15,8,28.5,9.25
204,DaShawn Benton,,SS,East Carolina,,5115,191,83,-3.4,0,Benton,5115,191,,,,4.95,2.85,1.67,4.3,7.22,16,29.5,9.25
205,Jameel Jackson,,SS,Grambling State,,5111,198,82.8,-3.4,0,Jackson,5111,198,,,,4.81,2.74,1.65,4.4,7.31,7,30.5,9.08
206,Devon Earl,,SS,South Alabama,,5087,187,82.7,-3.4,0,Earl,5087,187,,,,4.8,2.81,1.73,4.51,7.33,5,35.5,9.58
207,James Gray,,SS,North Texas,,5100,184,82.7,-3.4,0,Gray,5100,184,,,,4.78,2.64,1.63,4.25,7.19,13,29,8.83
208,Keith Graham,,SS,Northern Arizona,,5082,190,82.6,-3.4,0,Graham,5082,190,,,,4.96,2.73,1.65,4.7,7.32,8,34,9.5
209,Ryan Santos,,SS,New Mexico,,5093,189,82,-3.5,0,Santos,5093,189,,,,4.87,,,4.75,7.49,,35,9.67
210,Abubakkar Conteh,,SS,Grambling State,,6005,202,81.9,-3.5,0,Conteh,6005,202,,,,4.78,2.8,1.72,4.6,7.37,12,34,9.25
211,Josh Sessoms,,SS,North Carolina State,,6017,194,81.7,-3.5,0,Sessoms,6017,194,,,,4.85,2.79,1.72,4.42,7.1,7,29.5,9.67
212,Anthony Hamilton,,SS,Florida Atlantic,,5082,185,81.6,-3.5,0,Hamilton,5082,185,,,,4.67,2.66,1.65,4.76,7.34,21,32,9.08
213,Michael Iorio,,SS,Florida,,5096,185,81.5,-3.5,0,Iorio,5096,185,,,,4.96,2.83,1.64,4.38,7.27,9,30,9.33
214,DeAndre James,,FS,Fort Hays State,,5086,182,82,-3.5,0,James,5086,182,,,,4.58,2.66,1.63,4.48,6.97,9,27.5,9.08
215,LaRon Tarkington,,FS,Colorado State-Pueblo,,5083,190,81.2,-3.6,0,Tarkington,5083,190,,,,4.62,2.65,1.6,4.69,7.32,7,31,8.92
216,Terrell Hudson,,SS,Ashland,,5110,205,80.5,-3.6,0,Hudson,5110,205,,,,4.78,2.75,1.7,4.59,7.19,,28.5,9.33
217,Jamerson Blount,,FS,Samford,,5117,196,80.1,-3.7,0,Blount,5117,196,,,,4.71,2.71,1.7,4.62,7.46,11,32.5,9.33
218,Justin Backus,,FS,Louisiana-Monroe,,6013,189,79.3,-3.8,0,Backus,6013,189,,,,4.82,2.75,1.66,4.63,7.06,6,29,9.42
219,Stefan Willis,,FS,Tiffin,,5111,192,78.1,-3.9,0,Willis,5111,192,,,,4.72,2.75,1.65,4.41,7.35,10,26.5,9.17
220,Deshadrick Truly,,FS,Southern Miss,,5110,192,77.8,-3.9,0,Truly,5110,192,,,,4.78,2.75,1.65,4.62,7.69,7,30.5,9.58
221,Isaiah Gourdine,,SS,Bowling Green,,6017,205,76.8,-4,0,Gourdine,6017,205,,,,4.85,2.84,1.71,4.43,7.09,13,28,8.75
222,Grady Redding,,SS,Jacksonville,,5086,189,76.3,-4,0,Redding,5086,189,,,,4.8,2.72,1.6,4.53,7.8,20,31,8.42
223,Brandon Beaver,,SS,Washington,,6005,190,75.6,-4.1,0,Beaver,6005,190,,,,4.9,2.77,1.69,4.52,6.99,8,26.5,9.33
224,Robert Gregory,,SS,Purdue,,6011,232,74.2,-4.2,0,Gregory,6011,232,,,,4.79,2.75,1.72,4.65,7.72,17,28.5,
225,TJ Williams,,SS,Miami (OH),,5112,184,74.1,-4.2,0,Williams,5112,184,,,,4.81,2.78,1.7,4.53,7.47,13,28,9.5
226,Josh Burton,,SS,Weber State,,5102,185,73.4,-4.3,0,Burton,5102,185,,,,4.78,2.83,1.65,4.63,7.53,6,31,8.92
227,Marcus Mays,,FS,Louisville,,5095,177,74.3,-4.3,0,Mays,5095,177,,,,4.83,2.7,1.68,4.51,7.38,9,32.5,8.75
228,Raymond Malone,,FS,Kentucky State,,6011,186,74.2,-4.3,0,Malone,6011,186,,,,4.8,2.68,1.67,4.58,7.25,4,29.5,9
229,Senquay Eichelberger,,SS,Tennessee Tech,,5111,186,72.8,-4.3,0,Eichelberger,5111,186,,,,5.05,2.78,1.59,4.6,,,27.5,9
230,JWan Lewis,,SS,Campbell,,5097,167,72.1,-4.4,0,Lewis,5097,167,,,,4.89,2.81,1.61,4.4,7.62,6,27,9.33
231,Savion Brown,,FS,Louisiana-Lafayette,,5117,202,70.4,-4.7,0,Brown,5117,202,,,,4.81,2.83,1.72,4.63,7.57,,26.5,9.25
232,DShawn Dexter,,SS,Northern Iowa,,5093,199,68.8,-4.7,0,Dexter,5093,199,,,,4.91,2.89,1.77,4.7,7.5,14,29,9.17
233,Delando Johnson,,SS,Toledo,,6006,202,66.1,-5,0,Johnson,6006,202,,,,5.15,2.97,1.71,4.52,7.34,12,25,8.75
234,Cedric Nettles,,SS,Chattanooga,,5107,188,58.3,-5.7,,Nettles,5107,188,,,,5.14,3.03,1.88,4.73,7.83,9,27.5,9.25
,Eddie Jackson,DB22,DS,Alabama,23.7,6003,201,,,,Jackson,6003,201,32.25,9.25,78,,,,,,10,,
,Johnathan Ford,DB13,DS,Auburn,22.8,5111,205,,,,Ford,5111,205,30,8.875,73.5,4.4,2.51,1.51,,,20,,
,Lorenzo Jerome,DB24,DS,St. Francis (PA),22.6,5104,204,,,,Jerome,5104,204,30.625,8.625,73.25,4.63,2.63,1.6,4.58,7.14,11,,
,Malik Hooker,DB19,DS,Ohio State,21.4,6010,206,,,,Hooker,6010,206,32.25,10.75,77.75,,,,,,,,
